ForecastId,ConfirmedCases,Fatalities
6379,159.0,0.0
6380,198.0,0.0
6381,247.0,12.0
6382,307.0,15.0
6383,383.0,19.0
6384,477.0,24.0
6385,594.0,30.0
6386,741.0,37.0
6387,923.0,46.0
6388,1150.0,57.0
6389,1432.0,72.0
6390,1784.0,89.0
6391,2223.0,111.0
6392,2770.0,138.0
6393,3451.0,173.0
6394,4299.0,215.0
6395,5355.0,268.0
6396,6672.0,334.0
6397,8312.0,416.0
6398,10355.0,518.0
6399,12900.0,645.0
6400,16071.0,804.0
6401,20021.0,1001.0
6402,24942.0,1247.0
6403,31073.0,1554.0
6404,38710.0,1936.0
6405,48225.0,2411.0
6406,60078.0,3004.0
6407,74845.0,3742.0
6408,19.0,0.0
6409,34.0,0.0
6410,51.0,1.0
6411,59.0,1.0
6412,77.0,1.0
6413,140.0,1.0
6414,203.0,2.0
6415,301.0,2.0
6416,447.0,3.0
6417,663.0,4.0
6418,984.0,5.0
6419,1459.0,6.0
6420,2165.0,7.0
6421,3211.0,9.0
6422,4764.0,11.0
6423,7067.0,13.0
6424,10483.0,17.0
6425,15551.0,20.0
6426,23068.0,25.0
6427,34218.0,31.0
6428,50759.0,38.0
6429,75296.0,47.0
6430,111693.0,58.0
6431,165684.0,71.0
6432,245774.0,87.0
6433,364578.0,108.0
6434,425410.0,132.0
6435,425410.0,163.0
6436,425410.0,201.0
6437,425410.0,247.0
6438,425410.0,304.0
6439,425410.0,374.0
6440,425410.0,461.0
6441,425410.0,567.0
6442,425410.0,698.0
6443,425410.0,859.0
6444,425410.0,1057.0
6445,425410.0,1301.0
6446,425410.0,1601.0
6447,425410.0,1970.0
6448,425410.0,2425.0
6449,425410.0,2985.0
6450,425410.0,3674.0
6451,149.0,0.0
6452,197.0,0.0
6453,238.0,0.0
6454,428.0,0.0
6455,566.0,0.0
6456,673.0,2.0
6457,790.0,2.0
6458,967.0,2.0
6459,1195.0,2.0
6460,1474.0,2.0
6461,1817.0,2.0
6462,2239.0,2.0
6463,2759.0,2.0
6464,3401.0,2.0
6465,4193.0,2.0
6466,5169.0,2.0
6467,6373.0,2.0
6468,7858.0,2.0
6469,9689.0,2.0
6470,11946.0,2.0
6471,14730.0,2.0
6472,18163.0,2.0
6473,22396.0,2.0
6474,27616.0,2.0
6475,34053.0,2.0
6476,41991.0,2.0
6477,51779.0,2.0
6478,63850.0,2.0
6479,78734.0,2.0
6480,97089.0,2.0
6481,119723.0,2.0
6482,147633.0,2.0
6483,182051.0,2.0
6484,224492.0,2.0
6485,276828.0,2.0
6486,341366.0,2.0
6487,420949.0,2.0
6488,519087.0,2.0
6489,640104.0,2.0
6490,789335.0,2.0
6491,973356.0,2.0
6492,1200280.0,2.0
6493,1480109.0,2.0
6494,8.0,0.0
6495,9.0,0.0
6496,10.0,0.0
6497,13.0,0.0
6498,13.0,0.0
6499,13.0,0.0
6500,13.0,0.0
6501,14.0,0.0
6502,15.0,0.0
6503,16.0,0.0
6504,17.0,0.0
6505,18.0,0.0
6506,20.0,0.0
6507,21.0,0.0
6508,22.0,0.0
6509,24.0,0.0
6510,26.0,0.0
6511,27.0,0.0
6512,29.0,0.0
6513,31.0,0.0
6514,33.0,0.0
6515,35.0,0.0
6516,38.0,0.0
6517,40.0,0.0
6518,43.0,0.0
6519,46.0,0.0
6520,49.0,0.0
6521,52.0,0.0
6522,55.0,0.0
6523,59.0,0.0
6524,63.0,0.0
6525,67.0,0.0
6526,71.0,0.0
6527,76.0,0.0
6528,80.0,0.0
6529,86.0,0.0
6530,91.0,0.0
6531,97.0,0.0
6532,103.0,0.0
6533,110.0,0.0
6534,117.0,0.0
6535,124.0,0.0
6536,132.0,0.0
6537,6.0,0.0
6538,12.0,0.0
6539,18.0,0.0
6540,21.0,0.0
6541,30.0,0.0
6542,38.0,0.0
6543,38.0,0.0
6544,45.0,0.0
6545,52.0,0.0
6546,61.0,0.0
6547,72.0,0.0
6548,84.0,0.0
6549,99.0,0.0
6550,115.0,0.0
6551,135.0,0.0
6552,158.0,0.0
6553,185.0,0.0
6554,216.0,11.0
6555,252.0,13.0
6556,295.0,15.0
6557,345.0,17.0
6558,403.0,20.0
6559,470.0,24.0
6560,550.0,27.0
6561,642.0,32.0
6562,750.0,38.0
6563,876.0,44.0
6564,1023.0,51.0
6565,1195.0,60.0
6566,1396.0,70.0
6567,1631.0,82.0
6568,1905.0,95.0
6569,2224.0,111.0
6570,2598.0,130.0
6571,3034.0,152.0
6572,3543.0,177.0
6573,4138.0,207.0
6574,4833.0,242.0
6575,5644.0,282.0
6576,6591.0,330.0
6577,7697.0,385.0
6578,8989.0,449.0
6579,10497.0,525.0
6580,3.0,0.0
6581,3.0,0.0
6582,9.0,0.0
6583,9.0,0.0
6584,15.0,1.0
6585,16.0,1.0
6586,19.0,1.0
6587,23.0,1.0
6588,27.0,1.0
6589,32.0,1.0
6590,39.0,1.0
6591,46.0,1.0
6592,55.0,1.0
6593,65.0,1.0
6594,77.0,1.0
6595,92.0,1.0
6596,110.0,1.0
6597,130.0,1.0
6598,155.0,1.0
6599,184.0,1.0
6600,219.0,1.0
6601,261.0,1.0
6602,310.0,1.0
6603,369.0,1.0
6604,438.0,1.0
6605,521.0,1.0
6606,619.0,1.0
6607,736.0,1.0
6608,875.0,1.0
6609,1040.0,1.0
6610,1236.0,1.0
6611,1469.0,1.0
6612,1746.0,1.0
6613,2075.0,1.0
6614,2466.0,1.0
6615,2930.0,1.0
6616,3483.0,1.0
6617,4139.0,1.0
6618,4919.0,1.0
6619,5846.0,1.0
6620,6948.0,1.0
6621,8257.0,1.0
6622,9813.0,1.0
6623,0.0,0.0
6624,0.0,0.0
6625,1.0,0.0
6626,1.0,0.0
6627,1.0,0.0
6628,1.0,0.0
6629,1.0,0.0
6630,1.0,0.0
6631,1.0,0.0
6632,1.0,0.0
6633,1.0,0.0
6634,1.0,0.0
6635,1.0,0.0
6636,1.0,0.0
6637,1.0,0.0
6638,1.0,0.0
6639,1.0,0.0
6640,1.0,0.0
6641,1.0,0.0
6642,1.0,0.0
6643,1.0,0.0
6644,1.0,0.0
6645,1.0,0.0
6646,1.0,0.0
6647,1.0,0.0
6648,1.0,0.0
6649,1.0,0.0
6650,1.0,0.0
6651,1.0,0.0
6652,1.0,0.0
6653,1.0,0.0
6654,1.0,0.0
6655,1.0,0.0
6656,1.0,0.0
6657,1.0,0.0
6658,1.0,0.0
6659,1.0,0.0
6660,1.0,0.0
6661,1.0,0.0
6662,1.0,0.0
6663,1.0,0.0
6664,1.0,0.0
6665,1.0,0.0
6666,0.0,0.0
6667,0.0,0.0
6668,0.0,0.0
6669,0.0,0.0
6670,0.0,0.0
6671,0.0,0.0
6672,3.0,0.0
6673,0.0,0.0
6674,0.0,0.0
6675,0.0,0.0
6676,0.0,0.0
6677,0.0,0.0
6678,0.0,0.0
6679,0.0,0.0
6680,0.0,0.0
6681,0.0,0.0
6682,0.0,0.0
6683,0.0,0.0
6684,0.0,0.0
6685,0.0,0.0
6686,0.0,0.0
6687,0.0,0.0
6688,0.0,0.0
6689,0.0,0.0
6690,0.0,0.0
6691,0.0,0.0
6692,0.0,0.0
6693,0.0,0.0
6694,0.0,0.0
6695,0.0,0.0
6696,0.0,0.0
6697,0.0,0.0
6698,0.0,0.0
6699,0.0,0.0
6700,0.0,0.0
6701,0.0,0.0
6702,0.0,0.0
6703,0.0,0.0
6704,0.0,0.0
6705,0.0,0.0
6706,0.0,0.0
6707,0.0,0.0
6708,0.0,0.0
6709,0.0,0.0
6710,0.0,0.0
6711,0.0,0.0
6712,0.0,0.0
6713,0.0,0.0
6714,0.0,0.0
6715,3.0,0.0
6716,0.0,0.0
6717,0.0,0.0
6718,0.0,0.0
6719,0.0,0.0
6720,0.0,0.0
6721,0.0,0.0
6722,0.0,0.0
6723,0.0,0.0
6724,0.0,0.0
6725,0.0,0.0
6726,0.0,0.0
6727,0.0,0.0
6728,0.0,0.0
6729,0.0,0.0
6730,0.0,0.0
6731,0.0,0.0
6732,0.0,0.0
6733,0.0,0.0
6734,0.0,0.0
6735,0.0,0.0
6736,0.0,0.0
6737,0.0,0.0
6738,0.0,0.0
6739,0.0,0.0
6740,0.0,0.0
6741,0.0,0.0
6742,0.0,0.0
6743,0.0,0.0
6744,0.0,0.0
6745,0.0,0.0
6746,0.0,0.0
6747,0.0,0.0
6748,0.0,0.0
6749,0.0,0.0
6750,0.0,0.0
6751,0.0,0.0
6752,12.0,0.0
6753,12.0,0.0
6754,26.0,0.0
6755,41.0,0.0
6756,53.0,0.0
6757,82.0,0.0
6758,93.0,0.0
6759,119.0,0.0
6760,152.0,0.0
6761,194.0,0.0
6762,248.0,12.0
6763,317.0,16.0
6764,405.0,20.0
6765,518.0,26.0
6766,661.0,33.0
6767,844.0,42.0
6768,1078.0,54.0
6769,1377.0,69.0
6770,1758.0,88.0
6771,2245.0,112.0
6772,2867.0,143.0
6773,3661.0,183.0
6774,4675.0,234.0
6775,5969.0,298.0
6776,7621.0,381.0
6777,9731.0,487.0
6778,12426.0,621.0
6779,15865.0,793.0
6780,20257.0,1013.0
6781,25865.0,1293.0
6782,33026.0,1651.0
6783,42168.0,2108.0
6784,53842.0,2692.0
6785,68746.0,3437.0
6786,87777.0,4389.0
6787,112076.0,5604.0
6788,143102.0,7155.0
6789,182716.0,9136.0
6790,233297.0,11665.0
6791,297879.0,14894.0
6792,380339.0,19017.0
6793,485626.0,24281.0
6794,620059.0,31003.0
6795,3.0,0.0
6796,6.0,0.0
6797,12.0,0.0
6798,23.0,0.0
6799,23.0,0.0
6800,30.0,0.0
6801,30.0,1.0
6802,35.0,0.0
6803,40.0,0.0
6804,46.0,0.0
6805,53.0,0.0
6806,61.0,0.0
6807,70.0,0.0
6808,80.0,0.0
6809,92.0,0.0
6810,105.0,0.0
6811,120.0,0.0
6812,138.0,0.0
6813,158.0,0.0
6814,181.0,0.0
6815,208.0,0.0
6816,238.0,0.0
6817,272.0,0.0
6818,312.0,0.0
6819,357.0,0.0
6820,409.0,0.0
6821,468.0,0.0
6822,535.0,0.0
6823,613.0,0.0
6824,701.0,0.0
6825,803.0,0.0
6826,918.0,0.0
6827,1051.0,0.0
6828,1203.0,0.0
6829,1376.0,0.0
6830,1575.0,0.0
6831,1802.0,0.0
6832,2061.0,0.0
6833,2359.0,0.0
6834,2699.0,0.0
6835,3087.0,0.0
6836,3532.0,0.0
6837,4041.0,0.0
6838,2.0,0.0
6839,2.0,0.0
6840,2.0,0.0
6841,2.0,0.0
6842,7.0,0.0
6843,7.0,0.0
6844,7.0,0.0
6845,8.0,0.0
6846,8.0,0.0
6847,9.0,0.0
6848,9.0,0.0
6849,10.0,0.0
6850,11.0,0.0
6851,12.0,0.0
6852,12.0,0.0
6853,13.0,0.0
6854,14.0,0.0
6855,15.0,0.0
6856,16.0,0.0
6857,17.0,0.0
6858,19.0,0.0
6859,20.0,0.0
6860,21.0,0.0
6861,23.0,0.0
6862,24.0,0.0
6863,26.0,0.0
6864,28.0,0.0
6865,29.0,0.0
6866,31.0,0.0
6867,33.0,0.0
6868,36.0,0.0
6869,38.0,0.0
6870,41.0,0.0
6871,43.0,0.0
6872,46.0,0.0
6873,49.0,0.0
6874,52.0,0.0
6875,56.0,0.0
6876,60.0,0.0
6877,63.0,0.0
6878,68.0,0.0
6879,72.0,0.0
6880,77.0,0.0
6881,1.0,0.0
6882,1.0,0.0
6883,1.0,0.0
6884,1.0,0.0
6885,1.0,0.0
6886,5.0,0.0
6887,6.0,0.0
6888,8.0,0.0
6889,10.0,0.0
6890,12.0,0.0
6891,16.0,0.0
6892,20.0,0.0
6893,25.0,0.0
6894,31.0,0.0
6895,40.0,0.0
6896,50.0,0.0
6897,63.0,0.0
6898,80.0,0.0
6899,101.0,0.0
6900,128.0,0.0
6901,161.0,0.0
6902,203.0,10.0
6903,257.0,13.0
6904,324.0,16.0
6905,409.0,20.0
6906,516.0,26.0
6907,652.0,33.0
6908,822.0,41.0
6909,1038.0,52.0
6910,1310.0,66.0
6911,1654.0,83.0
6912,2087.0,104.0
6913,2635.0,132.0
6914,3325.0,166.0
6915,4197.0,210.0
6916,5297.0,265.0
6917,6686.0,334.0
6918,8439.0,422.0
6919,10651.0,533.0
6920,13443.0,672.0
6921,16967.0,848.0
6922,21415.0,1071.0
6923,27028.0,1351.0
6924,0.0,0.0
6925,0.0,0.0
6926,0.0,0.0
6927,0.0,0.0
6928,0.0,0.0
6929,2.0,0.0
6930,2.0,0.0
6931,2.0,0.0
6932,2.0,0.0
6933,2.0,0.0
6934,2.0,0.0
6935,2.0,0.0
6936,2.0,0.0
6937,2.0,0.0
6938,2.0,0.0
6939,2.0,0.0
6940,2.0,0.0
6941,2.0,0.0
6942,2.0,0.0
6943,2.0,0.0
6944,2.0,0.0
6945,2.0,0.0
6946,2.0,0.0
6947,2.0,0.0
6948,2.0,0.0
6949,2.0,0.0
6950,2.0,0.0
6951,2.0,0.0
6952,2.0,0.0
6953,2.0,0.0
6954,2.0,0.0
6955,2.0,0.0
6956,2.0,0.0
6957,2.0,0.0
6958,2.0,0.0
6959,2.0,0.0
6960,2.0,0.0
6961,2.0,0.0
6962,2.0,0.0
6963,2.0,0.0
6964,2.0,0.0
6965,2.0,0.0
6966,2.0,0.0
6967,6.0,1.0
6968,7.0,1.0
6969,17.0,1.0
6970,28.0,1.0
6971,29.0,1.0
6972,38.0,2.0
6973,49.0,2.0
6974,63.0,2.0
6975,80.0,2.0
6976,102.0,3.0
6977,130.0,3.0
6978,166.0,3.0
6979,212.0,3.0
6980,270.0,3.0
6981,345.0,4.0
6982,439.0,4.0
6983,560.0,4.0
6984,714.0,5.0
6985,910.0,5.0
6986,1160.0,5.0
6987,1479.0,6.0
6988,1885.0,6.0
6989,2402.0,7.0
6990,3062.0,7.0
6991,3902.0,8.0
6992,4974.0,8.0
6993,6339.0,9.0
6994,8080.0,10.0
6995,10297.0,10.0
6996,13124.0,11.0
6997,16727.0,12.0
6998,21319.0,13.0
6999,27171.0,14.0
7000,34629.0,15.0
7001,44135.0,16.0
7002,56250.0,17.0
7003,71690.0,18.0
7004,91369.0,19.0
7005,116449.0,21.0
7006,148414.0,22.0
7007,189153.0,24.0
7008,241075.0,26.0
7009,307250.0,27.0
7010,0.0,0.0
7011,0.0,0.0
7012,2.0,0.0
7013,2.0,0.0
7014,2.0,0.0
7015,2.0,0.0
7016,2.0,0.0
7017,2.0,0.0
7018,2.0,0.0
7019,2.0,0.0
7020,2.0,0.0
7021,2.0,0.0
7022,2.0,0.0
7023,2.0,0.0
7024,2.0,0.0
7025,2.0,0.0
7026,2.0,0.0
7027,2.0,0.0
7028,2.0,0.0
7029,2.0,0.0
7030,2.0,0.0
7031,2.0,0.0
7032,2.0,0.0
7033,2.0,0.0
7034,2.0,0.0
7035,2.0,0.0
7036,2.0,0.0
7037,2.0,0.0
7038,2.0,0.0
7039,2.0,0.0
7040,2.0,0.0
7041,2.0,0.0
7042,2.0,0.0
7043,2.0,0.0
7044,2.0,0.0
7045,2.0,0.0
7046,2.0,0.0
7047,2.0,0.0
7048,2.0,0.0
7049,2.0,0.0
7050,2.0,0.0
7051,2.0,0.0
7052,2.0,0.0
7053,1.0,0.0
7054,1.0,0.0
7055,1.0,0.0
7056,1.0,0.0
7057,1.0,0.0
7058,1.0,0.0
7059,1.0,0.0
7060,1.0,0.0
7061,1.0,0.0
7062,1.0,0.0
7063,1.0,0.0
7064,1.0,0.0
7065,1.0,0.0
7066,1.0,0.0
7067,1.0,0.0
7068,1.0,0.0
7069,1.0,0.0
7070,1.0,0.0
7071,1.0,0.0
7072,1.0,0.0
7073,1.0,0.0
7074,1.0,0.0
7075,1.0,0.0
7076,1.0,0.0
7077,1.0,0.0
7078,1.0,0.0
7079,1.0,0.0
7080,1.0,0.0
7081,1.0,0.0
7082,1.0,0.0
7083,1.0,0.0
7084,1.0,0.0
7085,1.0,0.0
7086,1.0,0.0
7087,1.0,0.0
7088,1.0,0.0
7089,1.0,0.0
7090,1.0,0.0
7091,1.0,0.0
7092,1.0,0.0
7093,1.0,0.0
7094,1.0,0.0
7095,1.0,0.0
7096,0.0,0.0
7097,0.0,0.0
7098,0.0,0.0
7099,0.0,0.0
7100,0.0,0.0
7101,0.0,0.0
7102,2.0,0.0
7103,0.0,0.0
7104,0.0,0.0
7105,0.0,0.0
7106,0.0,0.0
7107,0.0,0.0
7108,0.0,0.0
7109,0.0,0.0
7110,0.0,0.0
7111,0.0,0.0
7112,0.0,0.0
7113,0.0,0.0
7114,0.0,0.0
7115,0.0,0.0
7116,0.0,0.0
7117,0.0,0.0
7118,0.0,0.0
7119,0.0,0.0
7120,0.0,0.0
7121,0.0,0.0
7122,0.0,0.0
7123,0.0,0.0
7124,0.0,0.0
7125,0.0,0.0
7126,0.0,0.0
7127,0.0,0.0
7128,0.0,0.0
7129,0.0,0.0
7130,0.0,0.0
7131,0.0,0.0
7132,0.0,0.0
7133,0.0,0.0
7134,0.0,0.0
7135,0.0,0.0
7136,0.0,0.0
7137,0.0,0.0
7138,0.0,0.0
7139,0.0,0.0
7140,0.0,0.0
7141,1.0,0.0
7142,1.0,0.0
7143,1.0,0.0
7144,3.0,0.0
7145,3.0,0.0
7146,3.0,0.0
7147,4.0,0.0
7148,5.0,0.0
7149,5.0,0.0
7150,6.0,0.0
7151,7.0,0.0
7152,8.0,0.0
7153,10.0,0.0
7154,11.0,0.0
7155,13.0,0.0
7156,15.0,0.0
7157,17.0,0.0
7158,19.0,0.0
7159,22.0,0.0
7160,25.0,0.0
7161,29.0,0.0
7162,34.0,0.0
7163,39.0,0.0
7164,44.0,0.0
7165,51.0,0.0
7166,59.0,0.0
7167,67.0,0.0
7168,77.0,0.0
7169,89.0,0.0
7170,102.0,0.0
7171,117.0,0.0
7172,134.0,0.0
7173,154.0,0.0
7174,177.0,0.0
7175,203.0,10.0
7176,233.0,12.0
7177,268.0,13.0
7178,307.0,15.0
7179,353.0,18.0
7180,405.0,20.0
7181,465.0,23.0
7182,503.0,5.0
7183,804.0,10.0
7184,959.0,12.0
7185,1135.0,20.0
7186,1413.0,24.0
7187,1705.0,43.0
7188,2051.0,58.0
7189,2526.0,82.0
7190,3076.0,117.0
7191,3752.0,166.0
7192,4578.0,236.0
7193,5583.0,335.0
7194,6808.0,476.0
7195,8301.0,675.0
7196,10121.0,911.0
7197,12338.0,1110.0
7198,15041.0,1354.0
7199,18335.0,1650.0
7200,22350.0,2012.0
7201,27243.0,2452.0
7202,33206.0,2989.0
7203,40474.0,3643.0
7204,49332.0,4440.0
7205,60127.0,5411.0
7206,73283.0,6595.0
7207,89317.0,8039.0
7208,108859.0,9797.0
7209,132676.0,11941.0
7210,161703.0,14553.0
7211,197079.0,17737.0
7212,240193.0,21617.0
7213,292739.0,26346.0
7214,356779.0,32110.0
7215,434828.0,39134.0
7216,529949.0,47695.0
7217,645879.0,58129.0
7218,787167.0,70845.0
7219,959363.0,86343.0
7220,1169226.0,105230.0
7221,1424996.0,128250.0
7222,1736716.0,156304.0
7223,2116623.0,190496.0
7224,2579635.0,232167.0
7225,5.0,0.0
7226,5.0,0.0
7227,6.0,0.0
7228,8.0,0.0
7229,8.0,0.0
7230,12.0,0.0
7231,20.0,0.0
7232,26.0,0.0
7233,34.0,0.0
7234,45.0,0.0
7235,59.0,0.0
7236,77.0,0.0
7237,101.0,0.0
7238,133.0,0.0
7239,174.0,0.0
7240,228.0,11.0
7241,300.0,15.0
7242,393.0,20.0
7243,517.0,26.0
7244,678.0,34.0
7245,891.0,45.0
7246,1169.0,58.0
7247,1535.0,77.0
7248,2016.0,101.0
7249,2647.0,132.0
7250,3476.0,174.0
7251,4564.0,228.0
7252,5993.0,300.0
7253,7870.0,393.0
7254,10334.0,517.0
7255,13569.0,678.0
7256,17818.0,891.0
7257,23398.0,1170.0
7258,30724.0,1536.0
7259,40345.0,2017.0
7260,52978.0,2649.0
7261,69567.0,3478.0
7262,91350.0,4567.0
7263,119954.0,5998.0
7264,157516.0,7876.0
7265,206839.0,10342.0
7266,271606.0,13580.0
7267,356655.0,17833.0
7268,2.0,0.0
7269,2.0,0.0
7270,2.0,0.0
7271,2.0,0.0
7272,2.0,0.0
7273,3.0,0.0
7274,8.0,0.0
7275,11.0,0.0
7276,15.0,0.0
7277,21.0,0.0
7278,29.0,0.0
7279,40.0,0.0
7280,56.0,0.0
7281,77.0,0.0
7282,107.0,0.0
7283,148.0,0.0
7284,204.0,10.0
7285,283.0,14.0
7286,392.0,20.0
7287,543.0,27.0
7288,751.0,38.0
7289,1041.0,52.0
7290,1442.0,72.0
7291,1997.0,100.0
7292,2766.0,138.0
7293,3831.0,192.0
7294,5306.0,265.0
7295,7349.0,367.0
7296,10179.0,509.0
7297,14099.0,705.0
7298,19529.0,976.0
7299,27050.0,1352.0
7300,37467.0,1873.0
7301,51896.0,2595.0
7302,71881.0,3594.0
7303,99564.0,4978.0
7304,137907.0,6895.0
7305,191016.0,9551.0
7306,264578.0,13229.0
7307,366470.0,18324.0
7308,507602.0,25380.0
7309,703086.0,35154.0
7310,973852.0,48693.0
7311,7.0,0.0
7312,14.0,0.0
7313,14.0,0.0
7314,14.0,0.0
7315,18.0,0.0
7316,26.0,0.0
7317,35.0,0.0
7318,45.0,0.0
7319,57.0,0.0
7320,73.0,0.0
7321,94.0,0.0
7322,120.0,0.0
7323,154.0,0.0
7324,197.0,0.0
7325,252.0,13.0
7326,323.0,16.0
7327,414.0,21.0
7328,530.0,26.0
7329,678.0,34.0
7330,868.0,43.0
7331,1112.0,56.0
7332,1423.0,71.0
7333,1822.0,91.0
7334,2333.0,117.0
7335,2987.0,149.0
7336,3825.0,191.0
7337,4897.0,245.0
7338,6270.0,314.0
7339,8028.0,401.0
7340,10278.0,514.0
7341,13160.0,658.0
7342,16849.0,842.0
7343,21573.0,1079.0
7344,27621.0,1381.0
7345,35365.0,1768.0
7346,45279.0,2264.0
7347,57973.0,2899.0
7348,74226.0,3711.0
7349,95035.0,4752.0
7350,121678.0,6084.0
7351,155790.0,7790.0
7352,199466.0,9973.0
7353,255386.0,12769.0
7354,702.0,0.0
7355,996.0,0.0
7356,1090.0,3.0
7357,1221.0,3.0
7358,1333.0,3.0
7359,1463.0,3.0
7360,1550.0,6.0
7361,1656.0,7.0
7362,1749.0,9.0
7363,1846.0,11.0
7364,1938.0,14.0
7365,2032.0,17.0
7366,2124.0,21.0
7367,2216.0,26.0
7368,2308.0,33.0
7369,2400.0,40.0
7370,2493.0,50.0
7371,2586.0,61.0
7372,2679.0,75.0
7373,2773.0,93.0
7374,2869.0,114.0
7375,2965.0,141.0
7376,3063.0,173.0
7377,3161.0,213.0
7378,3261.0,262.0
7379,3363.0,303.0
7380,3466.0,312.0
7381,3571.0,321.0
7382,3677.0,331.0
7383,3785.0,341.0
7384,3895.0,351.0
7385,4006.0,361.0
7386,4120.0,371.0
7387,4236.0,381.0
7388,4353.0,392.0
7389,4473.0,403.0
7390,4595.0,414.0
7391,4719.0,425.0
7392,4846.0,436.0
7393,4974.0,448.0
7394,5105.0,459.0
7395,5239.0,472.0
7396,5375.0,484.0
7397,18.0,0.0
7398,19.0,0.0
7399,19.0,0.0
7400,22.0,0.0
7401,22.0,0.0
7402,24.0,0.0
7403,39.0,0.0
7404,44.0,0.0
7405,49.0,0.0
7406,55.0,0.0
7407,61.0,0.0
7408,68.0,0.0
7409,76.0,0.0
7410,85.0,0.0
7411,95.0,0.0
7412,106.0,0.0
7413,119.0,0.0
7414,133.0,0.0
7415,148.0,0.0
7416,166.0,0.0
7417,185.0,0.0
7418,207.0,10.0
7419,231.0,12.0
7420,258.0,13.0
7421,288.0,14.0
7422,321.0,16.0
7423,359.0,18.0
7424,401.0,20.0
7425,448.0,22.0
7426,500.0,25.0
7427,558.0,28.0
7428,624.0,31.0
7429,696.0,35.0
7430,778.0,39.0
7431,868.0,43.0
7432,970.0,48.0
7433,1083.0,54.0
7434,1209.0,60.0
7435,1350.0,68.0
7436,1508.0,75.0
7437,1684.0,84.0
7438,1880.0,94.0
7439,2100.0,105.0
7440,20.0,0.0
7441,28.0,0.0
7442,31.0,0.0
7443,53.0,0.0
7444,136.0,0.0
7445,236.0,12.0
7446,299.0,15.0
7447,425.0,21.0
7448,603.0,30.0
7449,855.0,43.0
7450,1213.0,61.0
7451,1720.0,86.0
7452,2438.0,122.0
7453,3457.0,173.0
7454,4900.0,245.0
7455,6945.0,347.0
7456,9844.0,492.0
7457,13952.0,698.0
7458,19774.0,989.0
7459,28026.0,1401.0
7460,39720.0,1986.0
7461,56294.0,2815.0
7462,79784.0,3989.0
7463,113075.0,5654.0
7464,160256.0,8013.0
7465,227124.0,11356.0
7466,321892.0,16095.0
7467,417875.0,20894.0
7468,515083.0,25754.0
7469,613512.0,30676.0
7470,713162.0,35658.0
7471,814033.0,40702.0
7472,916125.0,45806.0
7473,1019438.0,50972.0
7474,1123971.0,56199.0
7475,1229725.0,61486.0
7476,1336700.0,66835.0
7477,1444895.0,72245.0
7478,1554309.0,77715.0
7479,1664944.0,83247.0
7480,1776799.0,88840.0
7481,1889874.0,94494.0
7482,2004169.0,100208.0
7483,11.0,1.0
7484,27.0,1.0
7485,36.0,1.0
7486,43.0,1.0
7487,55.0,1.0
7488,69.0,1.0
7489,86.0,1.0
7490,109.0,1.0
7491,137.0,1.0
7492,173.0,1.0
7493,218.0,1.0
7494,275.0,1.0
7495,347.0,1.0
7496,437.0,1.0
7497,550.0,1.0
7498,693.0,1.0
7499,872.0,1.0
7500,1099.0,1.0
7501,1383.0,1.0
7502,1742.0,1.0
7503,2193.0,1.0
7504,2761.0,1.0
7505,3476.0,1.0
7506,4376.0,1.0
7507,5509.0,1.0
7508,6935.0,1.0
7509,8730.0,1.0
7510,10990.0,1.0
7511,13835.0,1.0
7512,17416.0,1.0
7513,21924.0,1.0
7514,27598.0,1.0
7515,34742.0,1.0
7516,43734.0,1.0
7517,55053.0,1.0
7518,69302.0,1.0
7519,87239.0,1.0
7520,109818.0,1.0
7521,138241.0,1.0
7522,174021.0,1.0
7523,219060.0,1.0
7524,275757.0,1.0
7525,347127.0,1.0
7526,5.0,0.0
7527,6.0,0.0
7528,6.0,0.0
7529,6.0,0.0
7530,8.0,0.0
7531,9.0,0.0
7532,11.0,0.0
7533,13.0,0.0
7534,15.0,0.0
7535,17.0,0.0
7536,19.0,0.0
7537,22.0,0.0
7538,25.0,0.0
7539,29.0,0.0
7540,33.0,0.0
7541,38.0,0.0
7542,43.0,0.0
7543,49.0,0.0
7544,56.0,0.0
7545,64.0,0.0
7546,73.0,0.0
7547,84.0,0.0
7548,96.0,0.0
7549,109.0,0.0
7550,125.0,0.0
7551,143.0,0.0
7552,163.0,0.0
7553,186.0,0.0
7554,213.0,11.0
7555,243.0,12.0
7556,278.0,14.0
7557,317.0,16.0
7558,362.0,18.0
7559,414.0,21.0
7560,472.0,24.0
7561,540.0,27.0
7562,616.0,31.0
7563,704.0,35.0
7564,804.0,40.0
7565,918.0,46.0
7566,1048.0,52.0
7567,1197.0,60.0
7568,1366.0,68.0
7569,15.0,0.0
7570,28.0,0.0
7571,38.0,0.0
7572,43.0,0.0
7573,86.0,0.0
7574,117.0,0.0
7575,145.0,0.0
7576,193.0,0.0
7577,256.0,13.0
7578,339.0,17.0
7579,450.0,23.0
7580,597.0,30.0
7581,792.0,40.0
7582,1050.0,53.0
7583,1393.0,70.0
7584,1846.0,92.0
7585,2447.0,122.0
7586,3244.0,162.0
7587,4300.0,215.0
7588,5699.0,285.0
7589,7554.0,378.0
7590,10012.0,501.0
7591,13270.0,663.0
7592,17588.0,879.0
7593,23310.0,1165.0
7594,30894.0,1545.0
7595,40945.0,2047.0
7596,51126.0,2556.0
7597,61436.0,3072.0
